instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
13609730,53163,GODREJPROP25SEPFUT,GODREJPROP,0.0,2025-09-30,0.0,0.1,275,FUT,NFO-FUT,NFO
13401602,52350,GODREJPROP25OCTFUT,GODREJPROP,0.0,2025-10-28,0.0,0.1,275,FUT,NFO-FUT,NFO
16491266,64419,GRANULES25AUGFUT,GRANULES,0.0,2025-08-28,0.0,0.05,1075,FUT,NFO-FUT,NFO
16491522,64420,GRASIM25AUGFUT,GRASIM,0.0,2025-08-28,0.0,0.1,250,FUT,NFO-FUT,NFO
13609986,53164,GRASIM25SEPFUT,GRASIM,0.0,2025-09-30,0.0,0.1,250,FUT,NFO-FUT,NFO
13401858,52351,GRASIM25OCTFUT,GRASIM,0.0,2025-10-28,0.0,0.1,250,FUT,NFO-FUT,NFO
16491778,64421,HAL25AUGFUT,HAL,0.0,2025-08-28,0.0,0.1,150,FUT,NFO-FUT,NFO
13610242,53165,HAL25SEPFUT,HAL,0.0,2025-09-30,0.0,0.1,150,FUT,NFO-FUT,NFO
13402114,52352,HAL25OCTFUT,HAL,0.0,2025-10-28,0.0,0.1,150,FUT,NFO-FUT,NFO
16492034,64422,HAVELLS25AUGFUT,HAVELLS,0.0,2025-08-28,0.0,0.1,500,FUT,NFO-FUT,NFO
13610498,53166,HAVELLS25SEPFUT,HAVELLS,0.0,2025-09-30,0.0,0.1,500,FUT,NFO-FUT,NFO
13402370,52353,HAVELLS25OCTFUT,HAVELLS,0.0,2025-10-28,0.0,0.1,500,FUT,NFO-FUT,NFO
16492290,64423,HCLTECH25AUGFUT,HCLTECH,0.0,2025-08-28,0.0,0.1,350,FUT,NFO-FUT,NFO
13611266,53169,HCLTECH25SEPFUT,HCLTECH,0.0,2025-09-30,0.0,0.1,350,FUT,NFO-FUT,NFO
13404674,52362,HCLTECH25OCTFUT,HCLTECH,0.0,2025-10-28,0.0,0.1,350,FUT,NFO-FUT,NFO
16492546,64424,HDFCAMC25AUGFUT,HDFCAMC,0.0,2025-08-28,0.0,0.5,150,FUT,NFO-FUT,NFO
13611522,53170,HDFCAMC25SEPFUT,HDFCAMC,0.0,2025-09-30,0.0,0.5,150,FUT,NFO-FUT,NFO
13404930,52363,HDFCAMC25OCTFUT,HDFCAMC,0.0,2025-10-28,0.0,0.5,150,FUT,NFO-FUT,NFO
16492802,64425,HDFCBANK25AUGFUT,HDFCBANK,0.0,2025-08-28,0.0,0.1,550,FUT,NFO-FUT,NFO
13611778,53171,HDFCBANK25SEPFUT,HDFCBANK,0.0,2025-09-30,0.0,0.1,550,FUT,NFO-FUT,NFO
13405186,52364,HDFCBANK25OCTFUT,HDFCBANK,0.0,2025-10-28,0.0,0.1,550,FUT,NFO-FUT,NFO
16493058,64426,HDFCLIFE25AUGFUT,HDFCLIFE,0.0,2025-08-28,0.0,0.05,1100,FUT,NFO-FUT,NFO
13612034,53172,HDFCLIFE25SEPFUT,HDFCLIFE,0.0,2025-09-30,0.0,0.05,1100,FUT,NFO-FUT,NFO
13405442,52365,HDFCLIFE25OCTFUT,HDFCLIFE,0.0,2025-10-28,0.0,0.05,1100,FUT,NFO-FUT,NFO
16493314,64427,HEROMOTOCO25AUGFUT,HEROMOTOCO,0.0,2025-08-28,0.0,0.1,150,FUT,NFO-FUT,NFO
13612290,53173,HEROMOTOCO25SEPFUT,HEROMOTOCO,0.0,2025-09-30,0.0,0.1,150,FUT,NFO-FUT,NFO
13405698,52366,HEROMOTOCO25OCTFUT,HEROMOTOCO,0.0,2025-10-28,0.0,0.1,150,FUT,NFO-FUT,NFO
16493570,64428,HFCL25AUGFUT,HFCL,0.0,2025-08-28,0.0,0.01,6450,FUT,NFO-FUT,NFO
13612546,53174,HFCL25SEPFUT,HFCL,0.0,2025-09-30,0.0,0.01,6450,FUT,NFO-FUT,NFO
13405954,52367,HFCL25OCTFUT,HFCL,0.0,2025-10-28,0.0,0.01,6450,FUT,NFO-FUT,NFO
16493826,64429,HINDALCO25AUGFUT,HINDALCO,0.0,2025-08-28,0.0,0.05,1400,FUT,NFO-FUT,NFO
13612802,53175,HINDALCO25SEPFUT,HINDALCO,0.0,2025-09-30,0.0,0.05,1400,FUT,NFO-FUT,NFO
13406210,52368,HINDALCO25OCTFUT,HINDALCO,0.0,2025-10-28,0.0,0.05,1400,FUT,NFO-FUT,NFO
16494082,64430,HINDPETRO25AUGFUT,HINDPETRO,0.0,2025-08-28,0.0,0.05,2025,FUT,NFO-FUT,NFO
13613058,53176,HINDPETRO25SEPFUT,HINDPETRO,0.0,2025-09-30,0.0,0.05,2025,FUT,NFO-FUT,NFO
13406466,52369,HINDPETRO25OCTFUT,HINDPETRO,0.0,2025-10-28,0.0,0.05,2025,FUT,NFO-FUT,NFO
16494338,64431,HINDUNILVR25AUGFUT,HINDUNILVR,0.0,2025-08-28,0.0,0.1,300,FUT,NFO-FUT,NFO
13615362,53185,HINDUNILVR25SEPFUT,HINDUNILVR,0.0,2025-09-30,0.0,0.1,300,FUT,NFO-FUT,NFO
13406722,52370,HINDUNILVR25OCTFUT,HINDUNILVR,0.0,2025-10-28,0.0,0.1,300,FUT,NFO-FUT,NFO
16494594,64432,HINDZINC25AUGFUT,HINDZINC,0.0,2025-08-28,0.0,0.05,1225,FUT,NFO-FUT,NFO
13615618,53186,HINDZINC25SEPFUT,HINDZINC,0.0,2025-09-30,0.0,0.05,1225,FUT,NFO-FUT,NFO
13406978,52371,HINDZINC25OCTFUT,HINDZINC,0.0,2025-10-28,0.0,0.05,1225,FUT,NFO-FUT,NFO
16494850,64433,HUDCO25AUGFUT,HUDCO,0.0,2025-08-28,0.0,0.01,2775,FUT,NFO-FUT,NFO
13615874,53187,HUDCO25SEPFUT,HUDCO,0.0,2025-09-30,0.0,0.01,2775,FUT,NFO-FUT,NFO
13407234,52372,HUDCO25OCTFUT,HUDCO,0.0,2025-10-28,0.0,0.01,2775,FUT,NFO-FUT,NFO
16495106,64434,ICICIBANK25AUGFUT,ICICIBANK,0.0,2025-08-28,0.0,0.1,700,FUT,NFO-FUT,NFO
13616130,53188,ICICIBANK25SEPFUT,ICICIBANK,0.0,2025-09-30,0.0,0.1,700,FUT,NFO-FUT,NFO
13407746,52374,ICICIBANK25OCTFUT,ICICIBANK,0.0,2025-10-28,0.0,0.1,700,FUT,NFO-FUT,NFO
16495362,64435,ICICIGI25AUGFUT,ICICIGI,0.0,2025-08-28,0.0,0.1,325,FUT,NFO-FUT,NFO
13616386,53189,ICICIGI25SEPFUT,ICICIGI,0.0,2025-09-30,0.0,0.1,325,FUT,NFO-FUT,NFO
13408002,52375,ICICIGI25OCTFUT,ICICIGI,0.0,2025-10-28,0.0,0.1,325,FUT,NFO-FUT,NFO
16495618,64436,ICICIPRULI25AUGFUT,ICICIPRULI,0.0,2025-08-28,0.0,0.05,925,FUT,NFO-FUT,NFO
13616642,53190,ICICIPRULI25SEPFUT,ICICIPRULI,0.0,2025-09-30,0.0,0.05,925,FUT,NFO-FUT,NFO
13408770,52378,ICICIPRULI25OCTFUT,ICICIPRULI,0.0,2025-10-28,0.0,0.05,925,FUT,NFO-FUT,NFO
16495874,64437,IDEA25AUGFUT,IDEA,0.0,2025-08-28,0.0,0.01,71475,FUT,NFO-FUT,NFO
13617154,53192,IDEA25SEPFUT,IDEA,0.0,2025-09-30,0.0,0.01,71475,FUT,NFO-FUT,NFO
13409026,52379,IDEA25OCTFUT,IDEA,0.0,2025-10-28,0.0,0.01,71475,FUT,NFO-FUT,NFO
16496130,64438,IDFCFIRSTB25AUGFUT,IDFCFIRSTB,0.0,2025-08-28,0.0,0.01,9275,FUT,NFO-FUT,NFO
13617410,53193,IDFCFIRSTB25SEPFUT,IDFCFIRSTB,0.0,2025-09-30,0.0,0.01,9275,FUT,NFO-FUT,NFO
13409282,52380,IDFCFIRSTB25OCTFUT,IDFCFIRSTB,0.0,2025-10-28,0.0,0.01,9275,FUT,NFO-FUT,NFO
16496386,64439,IEX25AUGFUT,IEX,0.0,2025-08-28,0.0,0.01,3750,FUT,NFO-FUT,NFO
13618946,53199,IEX25SEPFUT,IEX,0.0,2025-09-30,0.0,0.01,3750,FUT,NFO-FUT,NFO
13409538,52381,IEX25OCTFUT,IEX,0.0,2025-10-28,0.0,0.01,3750,FUT,NFO-FUT,NFO
16496642,64440,IGL25AUGFUT,IGL,0.0,2025-08-28,0.0,0.01,2750,FUT,NFO-FUT,NFO
13619202,53200,IGL25SEPFUT,IGL,0.0,2025-09-30,0.0,0.01,2750,FUT,NFO-FUT,NFO
13409794,52382,IGL25OCTFUT,IGL,0.0,2025-10-28,0.0,0.01,2750,FUT,NFO-FUT,NFO
16496898,64441,IIFL25AUGFUT,IIFL,0.0,2025-08-28,0.0,0.05,1650,FUT,NFO-FUT,NFO
13619970,53203,IIFL25SEPFUT,IIFL,0.0,2025-09-30,0.0,0.05,1650,FUT,NFO-FUT,NFO
13410050,52383,IIFL25OCTFUT,IIFL,0.0,2025-10-28,0.0,0.05,1650,FUT,NFO-FUT,NFO
16497154,64442,INDHOTEL25AUGFUT,INDHOTEL,0.0,2025-08-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
13620226,53204,INDHOTEL25SEPFUT,INDHOTEL,0.0,2025-09-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
13410306,52384,INDHOTEL25OCTFUT,INDHOTEL,0.0,2025-10-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
16497410,64443,INDIANB25AUGFUT,INDIANB,0.0,2025-08-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
13620482,53205,INDIANB25SEPFUT,INDIANB,0.0,2025-09-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
13411842,52390,INDIANB25OCTFUT,INDIANB,0.0,2025-10-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
16499458,64451,INDIGO25AUGFUT,INDIGO,0.0,2025-08-28,0.0,0.5,150,FUT,NFO-FUT,NFO
13620738,53206,INDIGO25SEPFUT,INDIGO,0.0,2025-09-30,0.0,0.5,150,FUT,NFO-FUT,NFO
13412098,52391,INDIGO25OCTFUT,INDIGO,0.0,2025-10-28,0.0,0.5,150,FUT,NFO-FUT,NFO
16499714,64452,INDUSINDBK25AUGFUT,INDUSINDBK,0.0,2025-08-28,0.0,0.05,700,FUT,NFO-FUT,NFO
13626882,53230,INDUSINDBK25SEPFUT,INDUSINDBK,0.0,2025-09-30,0.0,0.05,700,FUT,NFO-FUT,NFO
13412866,52394,INDUSINDBK25OCTFUT,INDUSINDBK,0.0,2025-10-28,0.0,0.05,700,FUT,NFO-FUT,NFO
16499970,64453,INDUSTOWER25AUGFUT,INDUSTOWER,0.0,2025-08-28,0.0,0.05,1700,FUT,NFO-FUT,NFO
13627138,53231,INDUSTOWER25SEPFUT,INDUSTOWER,0.0,2025-09-30,0.0,0.05,1700,FUT,NFO-FUT,NFO
13413122,52395,INDUSTOWER25OCTFUT,INDUSTOWER,0.0,2025-10-28,0.0,0.05,1700,FUT,NFO-FUT,NFO
16500226,64454,INFY25AUGFUT,INFY,0.0,2025-08-28,0.0,0.1,400,FUT,NFO-FUT,NFO
13627394,53232,INFY25SEPFUT,INFY,0.0,2025-09-30,0.0,0.1,400,FUT,NFO-FUT,NFO
13413890,52398,INFY25OCTFUT,INFY,0.0,2025-10-28,0.0,0.1,400,FUT,NFO-FUT,NFO
16500738,64456,INOXWIND25AUGFUT,INOXWIND,0.0,2025-08-28,0.0,0.01,3272,FUT,NFO-FUT,NFO
13627650,53233,INOXWIND25SEPFUT,INOXWIND,0.0,2025-09-30,0.0,0.01,3272,FUT,NFO-FUT,NFO
13414146,52399,INOXWIND25OCTFUT,INOXWIND,0.0,2025-10-28,0.0,0.01,3272,FUT,NFO-FUT,NFO
16500994,64457,IOC25AUGFUT,IOC,0.0,2025-08-28,0.0,0.01,4875,FUT,NFO-FUT,NFO
13627906,53234,IOC25SEPFUT,IOC,0.0,2025-09-30,0.0,0.01,4875,FUT,NFO-FUT,NFO
13415938,52406,IOC25OCTFUT,IOC,0.0,2025-10-28,0.0,0.01,4875,FUT,NFO-FUT,NFO
16524034,64547,IRB25AUGFUT,IRB,0.0,2025-08-28,0.0,0.01,11675,FUT,NFO-FUT,NFO
16524290,64548,IRCTC25AUGFUT,IRCTC,0.0,2025-08-28,0.0,0.05,875,FUT,NFO-FUT,NFO
13628674,53237,IRCTC25SEPFUT,IRCTC,0.0,2025-09-30,0.0,0.05,875,FUT,NFO-FUT,NFO
13416194,52407,IRCTC25OCTFUT,IRCTC,0.0,2025-10-28,0.0,0.05,875,FUT,NFO-FUT,NFO
16540930,64613,IREDA25AUGFUT,IREDA,0.0,2025-08-28,0.0,0.01,3450,FUT,NFO-FUT,NFO
13628930,53238,IREDA25SEPFUT,IREDA,0.0,2025-09-30,0.0,0.01,3450,FUT,NFO-FUT,NFO
13416962,52410,IREDA25OCTFUT,IREDA,0.0,2025-10-28,0.0,0.01,3450,FUT,NFO-FUT,NFO
16541186,64614,IRFC25AUGFUT,IRFC,0.0,2025-08-28,0.0,0.01,4250,FUT,NFO-FUT,NFO
13629186,53239,IRFC25SEPFUT,IRFC,0.0,2025-09-30,0.0,0.01,4250,FUT,NFO-FUT,NFO
13417218,52411,IRFC25OCTFUT,IRFC,0.0,2025-10-28,0.0,0.01,4250,FUT,NFO-FUT,NFO
16541442,64615,ITC25AUGFUT,ITC,0.0,2025-08-28,0.0,0.05,1600,FUT,NFO-FUT,NFO
13629954,53242,ITC25SEPFUT,ITC,0.0,2025-09-30,0.0,0.05,1600,FUT,NFO-FUT,NFO
13417986,52414,ITC25OCTFUT,ITC,0.0,2025-10-28,0.0,0.05,1600,FUT,NFO-FUT,NFO
16541698,64616,JINDALSTEL25AUGFUT,JINDALSTEL,0.0,2025-08-28,0.0,0.05,625,FUT,NFO-FUT,NFO
13630210,53243,JINDALSTEL25SEPFUT,JINDALSTEL,0.0,2025-09-30,0.0,0.05,625,FUT,NFO-FUT,NFO
13418242,52415,JINDALSTEL25OCTFUT,JINDALSTEL,0.0,2025-10-28,0.0,0.05,625,FUT,NFO-FUT,NFO
16541954,64617,JIOFIN25AUGFUT,JIOFIN,0.0,2025-08-28,0.0,0.05,2350,FUT,NFO-FUT,NFO
13636098,53266,JIOFIN25SEPFUT,JIOFIN,0.0,2025-09-30,0.0,0.05,2350,FUT,NFO-FUT,NFO
13419010,52418,JIOFIN25OCTFUT,JIOFIN,0.0,2025-10-28,0.0,0.05,2350,FUT,NFO-FUT,NFO
16542210,64618,JSL25AUGFUT,JSL,0.0,2025-08-28,0.0,0.05,850,FUT,NFO-FUT,NFO
16542466,64619,JSWENERGY25AUGFUT,JSWENERGY,0.0,2025-08-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
13636354,53267,JSWENERGY25SEPFUT,JSWENERGY,0.0,2025-09-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
13419266,52419,JSWENERGY25OCTFUT,JSWENERGY,0.0,2025-10-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
16542722,64620,JSWSTEEL25AUGFUT,JSWSTEEL,0.0,2025-08-28,0.0,0.1,675,FUT,NFO-FUT,NFO
13637378,53271,JSWSTEEL25SEPFUT,JSWSTEEL,0.0,2025-09-30,0.0,0.1,675,FUT,NFO-FUT,NFO
13420034,52422,JSWSTEEL25OCTFUT,JSWSTEEL,0.0,2025-10-28,0.0,0.1,675,FUT,NFO-FUT,NFO
16542978,64621,JUBLFOOD25AUGFUT,JUBLFOOD,0.0,2025-08-28,0.0,0.05,1250,FUT,NFO-FUT,NFO
13637634,53272,JUBLFOOD25SEPFUT,JUBLFOOD,0.0,2025-09-30,0.0,0.05,1250,FUT,NFO-FUT,NFO
13420290,52423,JUBLFOOD25OCTFUT,JUBLFOOD,0.0,2025-10-28,0.0,0.05,1250,FUT,NFO-FUT,NFO
16543234,64622,KALYANKJIL25AUGFUT,KALYANKJIL,0.0,2025-08-28,0.0,0.05,1175,FUT,NFO-FUT,NFO
13640194,53282,KALYANKJIL25SEPFUT,KALYANKJIL,0.0,2025-09-30,0.0,0.05,1175,FUT,NFO-FUT,NFO
13420546,52424,KALYANKJIL25OCTFUT,KALYANKJIL,0.0,2025-10-28,0.0,0.05,1175,FUT,NFO-FUT,NFO
16544002,64625,KAYNES25AUGFUT,KAYNES,0.0,2025-08-28,0.0,0.5,100,FUT,NFO-FUT,NFO
13640450,53283,KAYNES25SEPFUT,KAYNES,0.0,2025-09-30,0.0,0.5,100,FUT,NFO-FUT,NFO
13420802,52425,KAYNES25OCTFUT,KAYNES,0.0,2025-10-28,0.0,0.5,100,FUT,NFO-FUT,NFO
16544258,64626,KEI25AUGFUT,KEI,0.0,2025-08-28,0.0,0.1,175,FUT,NFO-FUT,NFO
13640962,53285,KEI25SEPFUT,KEI,0.0,2025-09-30,0.0,0.1,175,FUT,NFO-FUT,NFO
13421570,52428,KEI25OCTFUT,KEI,0.0,2025-10-28,0.0,0.1,175,FUT,NFO-FUT,NFO
13641474,53287,KFINTECH25AUGFUT,KFINTECH,0.0,2025-08-28,0.0,0.1,450,FUT,NFO-FUT,NFO
13641730,53288,KFINTECH25SEPFUT,KFINTECH,0.0,2025-09-30,0.0,0.1,450,FUT,NFO-FUT,NFO
13421826,52429,KFINTECH25OCTFUT,KFINTECH,0.0,2025-10-28,0.0,0.1,450,FUT,NFO-FUT,NFO
16544514,64627,KOTAKBANK25AUGFUT,KOTAKBANK,0.0,2025-08-28,0.0,0.1,400,FUT,NFO-FUT,NFO
13660162,53360,KOTAKBANK25SEPFUT,KOTAKBANK,0.0,2025-09-30,0.0,0.1,400,FUT,NFO-FUT,NFO
13422082,52430,KOTAKBANK25OCTFUT,KOTAKBANK,0.0,2025-10-28,0.0,0.1,400,FUT,NFO-FUT,NFO
16544770,64628,KPITTECH25AUGFUT,KPITTECH,0.0,2025-08-28,0.0,0.1,400,FUT,NFO-FUT,NFO
13660418,53361,KPITTECH25SEPFUT,KPITTECH,0.0,2025-09-30,0.0,0.1,400,FUT,NFO-FUT,NFO
13422338,52431,KPITTECH25OCTFUT,KPITTECH,0.0,2025-10-28,0.0,0.1,400,FUT,NFO-FUT,NFO
16545026,64629,LAURUSLABS25AUGFUT,LAURUSLABS,0.0,2025-08-28,0.0,0.05,1700,FUT,NFO-FUT,NFO
13660674,53362,LAURUSLABS25SEPFUT,LAURUSLABS,0.0,2025-09-30,0.0,0.05,1700,FUT,NFO-FUT,NFO
13422594,52432,LAURUSLABS25OCTFUT,LAURUSLABS,0.0,2025-10-28,0.0,0.05,1700,FUT,NFO-FUT,NFO
16545282,64630,LICHSGFIN25AUGFUT,LICHSGFIN,0.0,2025-08-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
13660930,53363,LICHSGFIN25SEPFUT,LICHSGFIN,0.0,2025-09-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
13422850,52433,LICHSGFIN25OCTFUT,LICHSGFIN,0.0,2025-10-28,0.0,0.05,1000,FUT,NFO-FUT,NFO
16545538,64631,LICI25AUGFUT,LICI,0.0,2025-08-28,0.0,0.05,700,FUT,NFO-FUT,NFO
13661186,53364,LICI25SEPFUT,LICI,0.0,2025-09-30,0.0,0.05,700,FUT,NFO-FUT,NFO
13423106,52434,LICI25OCTFUT,LICI,0.0,2025-10-28,0.0,0.05,700,FUT,NFO-FUT,NFO
16545794,64632,LODHA25AUGFUT,LODHA,0.0,2025-08-28,0.0,0.1,450,FUT,NFO-FUT,NFO
13661442,53365,LODHA25SEPFUT,LODHA,0.0,2025-09-30,0.0,0.1,450,FUT,NFO-FUT,NFO
13424898,52441,LODHA25OCTFUT,LODHA,0.0,2025-10-28,0.0,0.1,450,FUT,NFO-FUT,NFO
16546050,64633,LT25AUGFUT,LT,0.0,2025-08-28,0.0,0.1,175,FUT,NFO-FUT,NFO
13670402,53400,LT25SEPFUT,LT,0.0,2025-09-30,0.0,0.1,175,FUT,NFO-FUT,NFO
13425154,52442,LT25OCTFUT,LT,0.0,2025-10-28,0.0,0.1,175,FUT,NFO-FUT,NFO
16546306,64634,LTF25AUGFUT,LTF,0.0,2025-08-28,0.0,0.01,4462,FUT,NFO-FUT,NFO
13670658,53401,LTF25SEPFUT,LTF,0.0,2025-09-30,0.0,0.01,4462,FUT,NFO-FUT,NFO
13425410,52443,LTF25OCTFUT,LTF,0.0,2025-10-28,0.0,0.01,4462,FUT,NFO-FUT,NFO
16546562,64635,LTIM25AUGFUT,LTIM,0.0,2025-08-28,0.0,0.5,150,FUT,NFO-FUT,NFO
13672962,53410,LTIM25SEPFUT,LTIM,0.0,2025-09-30,0.0,0.5,150,FUT,NFO-FUT,NFO
13425666,52444,LTIM25OCTFUT,LTIM,0.0,2025-10-28,0.0,0.5,150,FUT,NFO-FUT,NFO
16546818,64636,LUPIN25AUGFUT,LUPIN,0.0,2025-08-28,0.0,0.1,425,FUT,NFO-FUT,NFO
13673218,53411,LUPIN25SEPFUT,LUPIN,0.0,2025-09-30,0.0,0.1,425,FUT,NFO-FUT,NFO
13425922,52445,LUPIN25OCTFUT,LUPIN,0.0,2025-10-28,0.0,0.1,425,FUT,NFO-FUT,NFO
16547074,64637,M&M25AUGFUT,M&M,0.0,2025-08-28,0.0,0.1,200,FUT,NFO-FUT,NFO
13673474,53412,M&M25SEPFUT,M&M,0.0,2025-09-30,0.0,0.1,200,FUT,NFO-FUT,NFO
13426178,52446,M&M25OCTFUT,M&M,0.0,2025-10-28,0.0,0.1,200,FUT,NFO-FUT,NFO
16613634,64897,MANAPPURAM25AUGFUT,MANAPPURAM,0.0,2025-08-28,0.0,0.05,3000,FUT,NFO-FUT,NFO
13689858,53476,MANAPPURAM25SEPFUT,MANAPPURAM,0.0,2025-09-30,0.0,0.05,3000,FUT,NFO-FUT,NFO
13426690,52448,MANAPPURAM25OCTFUT,MANAPPURAM,0.0,2025-10-28,0.0,0.05,3000,FUT,NFO-FUT,NFO
16614914,64902,MANKIND25AUGFUT,MANKIND,0.0,2025-08-28,0.0,0.1,225,FUT,NFO-FUT,NFO
13690114,53477,MANKIND25SEPFUT,MANKIND,0.0,2025-09-30,0.0,0.1,225,FUT,NFO-FUT,NFO
13426946,52449,MANKIND25OCTFUT,MANKIND,0.0,2025-10-28,0.0,0.1,225,FUT,NFO-FUT,NFO
16615170,64903,MARICO25AUGFUT,MARICO,0.0,2025-08-28,0.0,0.05,1200,FUT,NFO-FUT,NFO
13693954,53492,MARICO25SEPFUT,MARICO,0.0,2025-09-30,0.0,0.05,1200,FUT,NFO-FUT,NFO
13427970,52453,MARICO25OCTFUT,MARICO,0.0,2025-10-28,0.0,0.05,1200,FUT,NFO-FUT,NFO
16615426,64904,MARUTI25AUGFUT,MARUTI,0.0,2025-08-28,0.0,1.0,50,FUT,NFO-FUT,NFO
13694210,53493,MARUTI25SEPFUT,MARUTI,0.0,2025-09-30,0.0,1.0,50,FUT,NFO-FUT,NFO
13428226,52454,MARUTI25OCTFUT,MARUTI,0.0,2025-10-28,0.0,1.0,50,FUT,NFO-FUT,NFO
16615682,64905,MAXHEALTH25AUGFUT,MAXHEALTH,0.0,2025-08-28,0.0,0.1,525,FUT,NFO-FUT,NFO
13747970,53703,MAXHEALTH25SEPFUT,MAXHEALTH,0.0,2025-09-30,0.0,0.1,525,FUT,NFO-FUT,NFO
13428482,52455,MAXHEALTH25OCTFUT,MAXHEALTH,0.0,2025-10-28,0.0,0.1,525,FUT,NFO-FUT,NFO
16616450,64908,MAZDOCK25AUGFUT,MAZDOCK,0.0,2025-08-28,0.0,0.1,175,FUT,NFO-FUT,NFO
13748226,53704,MAZDOCK25SEPFUT,MAZDOCK,0.0,2025-09-30,0.0,0.1,175,FUT,NFO-FUT,NFO
13428738,52456,MAZDOCK25OCTFUT,MAZDOCK,0.0,2025-10-28,0.0,0.1,175,FUT,NFO-FUT,NFO
16624130,64938,MCX25AUGFUT,MCX,0.0,2025-08-28,0.0,0.5,125,FUT,NFO-FUT,NFO
13748482,53705,MCX25SEPFUT,MCX,0.0,2025-09-30,0.0,0.5,125,FUT,NFO-FUT,NFO
13428994,52457,MCX25OCTFUT,MCX,0.0,2025-10-28,0.0,0.5,125,FUT,NFO-FUT,NFO
16624386,64939,MFSL25AUGFUT,MFSL,0.0,2025-08-28,0.0,0.1,800,FUT,NFO-FUT,NFO
13748738,53706,MFSL25SEPFUT,MFSL,0.0,2025-09-30,0.0,0.1,800,FUT,NFO-FUT,NFO
13429250,52458,MFSL25OCTFUT,MFSL,0.0,2025-10-28,0.0,0.1,800,FUT,NFO-FUT,NFO
16410114,64102,MIDCPNIFTY25AUGFUT,MIDCPNIFTY,0.0,2025-08-28,0.0,0.05,140,FUT,NFO-FUT,NFO
13567490,52998,MIDCPNIFTY25SEPFUT,MIDCPNIFTY,0.0,2025-09-30,0.0,0.05,140,FUT,NFO-FUT,NFO
13349634,52147,MIDCPNIFTY25OCTFUT,MIDCPNIFTY,0.0,2025-10-28,0.0,0.05,140,FUT,NFO-FUT,NFO
16625154,64942,MOTHERSON25AUGFUT,MOTHERSON,0.0,2025-08-28,0.0,0.01,6150,FUT,NFO-FUT,NFO
13748994,53707,MOTHERSON25SEPFUT,MOTHERSON,0.0,2025-09-30,0.0,0.01,6150,FUT,NFO-FUT,NFO
13429506,52459,MOTHERSON25OCTFUT,MOTHERSON,0.0,2025-10-28,0.0,0.01,6150,FUT,NFO-FUT,NFO
16625410,64943,MPHASIS25AUGFUT,MPHASIS,0.0,2025-08-28,0.0,0.1,275,FUT,NFO-FUT,NFO
13749250,53708,MPHASIS25SEPFUT,MPHASIS,0.0,2025-09-30,0.0,0.1,275,FUT,NFO-FUT,NFO
13429762,52460,MPHASIS25OCTFUT,MPHASIS,0.0,2025-10-28,0.0,0.1,275,FUT,NFO-FUT,NFO
16625666,64944,MUTHOOTFIN25AUGFUT,MUTHOOTFIN,0.0,2025-08-28,0.0,0.1,275,FUT,NFO-FUT,NFO
13749506,53709,MUTHOOTFIN25SEPFUT,MUTHOOTFIN,0.0,2025-09-30,0.0,0.1,275,FUT,NFO-FUT,NFO
13430018,52461,MUTHOOTFIN25OCTFUT,MUTHOOTFIN,0.0,2025-10-28,0.0,0.1,275,FUT,NFO-FUT,NFO
16626946,64949,NATIONALUM25AUGFUT,NATIONALUM,0.0,2025-08-28,0.0,0.01,3750,FUT,NFO-FUT,NFO
13749762,53710,NATIONALUM25SEPFUT,NATIONALUM,0.0,2025-09-30,0.0,0.01,3750,FUT,NFO-FUT,NFO
13430274,52462,NATIONALUM25OCTFUT,NATIONALUM,0.0,2025-10-28,0.0,0.01,3750,FUT,NFO-FUT,NFO
16627202,64950,NAUKRI25AUGFUT,NAUKRI,0.0,2025-08-28,0.0,0.1,375,FUT,NFO-FUT,NFO
13750018,53711,NAUKRI25SEPFUT,NAUKRI,0.0,2025-09-30,0.0,0.1,375,FUT,NFO-FUT,NFO
13430530,52463,NAUKRI25OCTFUT,NAUKRI,0.0,2025-10-28,0.0,0.1,375,FUT,NFO-FUT,NFO
16627458,64951,NBCC25AUGFUT,NBCC,0.0,2025-08-28,0.0,0.01,6500,FUT,NFO-FUT,NFO
13750786,53714,NBCC25SEPFUT,NBCC,0.0,2025-09-30,0.0,0.01,6500,FUT,NFO-FUT,NFO
13430786,52464,NBCC25OCTFUT,NBCC,0.0,2025-10-28,0.0,0.01,6500,FUT,NFO-FUT,NFO
16627714,64952,NCC25AUGFUT,NCC,0.0,2025-08-28,0.0,0.01,2700,FUT,NFO-FUT,NFO
13751042,53715,NCC25SEPFUT,NCC,0.0,2025-09-30,0.0,0.01,2700,FUT,NFO-FUT,NFO
